Trial,Model,Accuracy,Precision,Recall,F1-score,ROC AUC
1,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
1,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
1,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
1,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
1,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
2,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
2,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
2,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
2,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
2,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
3,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
3,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
3,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
3,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
3,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
4,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
4,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
4,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
4,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
4,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
5,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
5,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
5,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
5,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
5,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
6,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
6,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
6,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
6,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
6,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
7,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
7,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
7,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
7,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
7,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
8,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
8,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
8,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
8,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
8,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
9,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
9,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
9,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
9,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
9,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
10,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
10,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
10,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
10,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
10,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
11,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
11,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
11,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
11,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
11,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
12,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
12,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
12,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
12,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
12,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
13,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
13,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
13,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
13,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
13,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
14,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
14,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
14,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
14,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
14,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
15,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
15,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
15,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
15,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
15,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
16,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
16,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
16,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
16,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
16,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
17,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
17,Random Forest,0.9219512195121952,0.8383402394106814,0.805815647107782,0.8208531323392867,0.9510247607157719
17,SVM,0.9170731707317074,0.8187161880982106,0.8187161880982106,0.8187161880982106,0.9128693300041614
17,Gradient Boosting,0.9243902439024391,0.8424161908530725,0.8150749063670412,0.8278967109450109,0.9567207657095298
17,KNN,0.9243902439024391,0.8360816024523017,0.8307844361215148,0.8334010564811052,0.9495162297128588
18,Logistic Regression,0.9219512195121952,0.8293799417394923,0.8293799417394923,0.8293799417394923,0.9379421556387849
