Trial,Model,Accuracy,Precision,Recall,F1-score,ROC AUC
36,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
36,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
36,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
36,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
36,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
37,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
37,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
37,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
37,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
37,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
38,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
38,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
38,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
38,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
38,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
39,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
39,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
39,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
39,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
39,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
40,Logistic Regression,0.9146341463414634,0.8144125574758205,0.8094569288389513,0.8119044186076995,0.9386704119850189
40,Random Forest,0.9195121951219513,0.8378995433789954,0.788701622971286,0.8104484512251502,0.9547440699126092
40,SVM,0.9073170731707317,0.794817789968652,0.8130982105701208,0.8035209846650524,0.9147419891801913
40,Gradient Boosting,0.9146341463414634,0.8291299664153096,0.7701831044527674,0.7953829262380402,0.9525593008739076
40,KNN,0.9365853658536586,0.8650623119896863,0.8535164377861006,0.8591512076528725,0.9365376612567624
