model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
LightGBM,-0.8511078187017528,-0.8589990484439075,root_mean_squared_error,0.016266584396362305,0.008154153823852539,1.0495922565460205,0.016266584396362305,0.008154153823852539,1.0495922565460205,1,True,2,6,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
LightGBMXT,-0.8511078187017528,-0.8589990484439075,root_mean_squared_error,0.017589569091796875,0.008351564407348633,0.9885711669921875,0.017589569091796875,0.008351564407348633,0.9885711669921875,1,True,1,6,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
CatBoost,-0.8599039904110712,-0.8882445511177628,root_mean_squared_error,0.054656028747558594,0.010342121124267578,12.198097467422485,0.054656028747558594,0.010342121124267578,12.198097467422485,1,True,4,6,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
NeuralNetTorch,-0.86783015437422,-0.8832942016474664,root_mean_squared_error,0.008298635482788086,0.004587650299072266,11.484063863754272,0.008298635482788086,0.004587650299072266,11.484063863754272,1,True,8,6,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
XGBoost,-0.8852166391737974,-0.8704821376839104,root_mean_squared_error,0.018785476684570312,0.0050199031829833984,3.101708173751831,0.018785476684570312,0.0050199031829833984,3.101708173751831,1,True,7,6,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
ExtraTreesMSE,-0.8959578338693169,-0.8911995952899335,root_mean_squared_error,0.20543456077575684,0.08678984642028809,8.831063747406006,0.20543456077575684,0.08678984642028809,8.831063747406006,1,True,5,6,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
RandomForestMSE,-0.897137993587997,-0.8894509394021473,root_mean_squared_error,0.2158203125,0.08090806007385254,10.281609296798706,0.2158203125,0.08090806007385254,10.281609296798706,1,True,3,6,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
LightGBMLarge,-0.9073882961369703,-0.9043774691345203,root_mean_squared_error,0.012978553771972656,0.0046002864837646484,1.7836225032806396,0.012978553771972656,0.0046002864837646484,1.7836225032806396,1,True,9,6,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
NeuralNetFastAI,-0.9189906976920094,-0.9739565598041243,root_mean_squared_error,0.025083065032958984,0.013374805450439453,2.4196226596832275,0.025083065032958984,0.013374805450439453,2.4196226596832275,1,True,6,6,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
WeightedEnsemble_L2,-0.8322992732795546,-0.8380253458893927,root_mean_squared_error,0.24999737739562988,0.09141921997070312,26.891180753707886,0.003744363784790039,0.0004410743713378906,0.00905609130859375,2,True,10,7,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
