model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
LightGBMLarge,-0.8791590533164384,-0.8966481078085415,root_mean_squared_error,0.020089149475097656,0.008556365966796875,5.584680795669556,0.020089149475097656,0.008556365966796875,5.584680795669556,1,True,9,8,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
WeightedEnsemble_L2,-0.8363640353000834,-0.8535168293289911,root_mean_squared_error,0.34479618072509766,0.10570597648620605,87.03831052780151,0.0028815269470214844,0.00043511390686035156,0.009443044662475586,2,True,10,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBM,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.017274141311645508,0.007139444351196289,2.4590346813201904,0.017274141311645508,0.007139444351196289,2.4590346813201904,1,True,2,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMXT,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.01749730110168457,0.010524988174438477,2.1735455989837646,0.01749730110168457,0.010524988174438477,2.1735455989837646,1,True,1,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
CatBoost,-0.8493025010165954,-0.8664854552558903,root_mean_squared_error,0.07612442970275879,0.019372940063476562,47.24168372154236,0.07612442970275879,0.019372940063476562,47.24168372154236,1,True,4,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
XGBoost,-0.8520361952070095,-0.88810292437981,root_mean_squared_error,0.04685378074645996,0.01572871208190918,5.091324090957642,0.04685378074645996,0.01572871208190918,5.091324090957642,1,True,7,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
ExtraTreesMSE,-0.8664164987660444,-0.8737842543238982,root_mean_squared_error,0.22727036476135254,0.06178450584411621,26.844041109085083,0.22727036476135254,0.06178450584411621,26.844041109085083,1,True,5,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
RandomForestMSE,-0.8667264339939347,-0.8720685109106397,root_mean_squared_error,0.2247602939605713,0.06784510612487793,29.071239233016968,0.2247602939605713,0.06784510612487793,29.071239233016968,1,True,3,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetTorch,-0.8678608892074856,-0.9102199978004846,root_mean_squared_error,0.023532629013061523,0.007527828216552734,8.542398929595947,0.023532629013061523,0.007527828216552734,8.542398929595947,1,True,8,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetFastAI,-0.8770161001748324,-0.906877581766832,root_mean_squared_error,0.04152488708496094,0.01740884780883789,4.261585474014282,0.04152488708496094,0.01740884780883789,4.261585474014282,1,True,6,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMLarge,-0.8791590533164384,-0.8966481078085415,root_mean_squared_error,0.02602863311767578,0.00947713851928711,5.3862528800964355,0.02602863311767578,0.00947713851928711,5.3862528800964355,1,True,9,9,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
WeightedEnsemble_L2,-0.8363640353000834,-0.8535168293289911,root_mean_squared_error,0.3053286075592041,0.10687136650085449,85.91842794418335,0.002966165542602539,0.0003414154052734375,0.008526325225830078,2,True,10,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMXT,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.018892765045166016,0.007300376892089844,1.8358094692230225,0.018892765045166016,0.007300376892089844,1.8358094692230225,1,True,1,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBM,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.021085739135742188,0.00938272476196289,2.644216537475586,0.021085739135742188,0.00938272476196289,2.644216537475586,1,True,2,10,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
