model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.08759403228759766,0.06484103202819824,59.18554067611694,0.002518177032470703,0.0003762245178222656,0.008734703063964844,2,True,10,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.03256964683532715,0.020419836044311523,3.076140880584717,0.03256964683532715,0.020419836044311523,3.076140880584717,1,True,6,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.017705202102661133,0.009105920791625977,7.18887734413147,0.017705202102661133,0.009105920791625977,7.18887734413147,1,True,8,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.04977059364318848,0.047910213470458984,50.55361270904541,0.04977059364318848,0.047910213470458984,50.55361270904541,1,True,4,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.017600059509277344,0.007448673248291016,1.4343159198760986,0.017600059509277344,0.007448673248291016,1.4343159198760986,1,True,1,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.019994497299194336,0.00920867919921875,1.4128456115722656,0.019994497299194336,0.00920867919921875,1.4128456115722656,1,True,2,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.2138988971710205,0.06747913360595703,21.640737771987915,0.2138988971710205,0.06747913360595703,21.640737771987915,1,True,3,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.2049417495727539,0.05613875389099121,18.79046082496643,0.2049417495727539,0.05613875389099121,18.79046082496643,1,True,5,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.02685689926147461,0.009308099746704102,5.782278537750244,0.02685689926147461,0.009308099746704102,5.782278537750244,1,True,7,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.028287887573242188,0.011962175369262695,4.697948932647705,0.028287887573242188,0.011962175369262695,4.697948932647705,1,True,9,5,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.08730292320251465,0.056488990783691406,58.914453744888306,0.003045797348022461,0.0002944469451904297,0.006408214569091797,2,True,10,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.03344273567199707,0.020123004913330078,3.433340072631836,0.03344273567199707,0.020123004913330078,3.433340072631836,1,True,6,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.01752328872680664,0.007476806640625,7.353432655334473,0.01752328872680664,0.007476806640625,7.353432655334473,1,True,8,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.05111074447631836,0.041568756103515625,50.248334884643555,0.05111074447631836,0.041568756103515625,50.248334884643555,1,True,4,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.015348434448242188,0.010113000869750977,1.674626350402832,0.015348434448242188,0.010113000869750977,1.674626350402832,1,True,2,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.015623092651367188,0.0071489810943603516,1.3062779903411865,0.015623092651367188,0.0071489810943603516,1.3062779903411865,1,True,1,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.21532607078552246,0.06390810012817383,21.270067930221558,0.21532607078552246,0.06390810012817383,21.270067930221558,1,True,3,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.21576428413391113,0.056711673736572266,19.186006784439087,0.21576428413391113,0.056711673736572266,19.186006784439087,1,True,5,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.024022817611694336,0.011761903762817383,5.564237356185913,0.024022817611694336,0.011761903762817383,5.564237356185913,1,True,7,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.019290447235107422,0.00856471061706543,4.833200693130493,0.019290447235107422,0.00856471061706543,4.833200693130493,1,True,9,6,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.0963282585144043,0.061604976654052734,58.473111391067505,0.0035333633422851562,0.0002899169921875,0.0064737796783447266,2,True,10,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.04341411590576172,0.04025125503540039,4.130447149276733,0.04341411590576172,0.04025125503540039,4.130447149276733,1,True,6,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.017932415008544922,0.007733345031738281,6.781466245651245,0.017932415008544922,0.007733345031738281,6.781466245651245,1,True,8,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.05943012237548828,0.043363094329833984,50.03447437286377,0.05943012237548828,0.043363094329833984,50.03447437286377,1,True,4,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.015432357788085938,0.010218620300292969,1.6506969928741455,0.015432357788085938,0.010218620300292969,1.6506969928741455,1,True,1,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.016617536544799805,0.0077707767486572266,1.5239157676696777,0.016617536544799805,0.0077707767486572266,1.5239157676696777,1,True,2,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.22565889358520508,0.05768227577209473,21.172713041305542,0.22565889358520508,0.05768227577209473,21.172713041305542,1,True,3,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.19727182388305664,0.05908966064453125,18.924721002578735,0.19727182388305664,0.05908966064453125,18.924721002578735,1,True,5,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.03408217430114746,0.010835647583007812,5.457764625549316,0.03408217430114746,0.010835647583007812,5.457764625549316,1,True,7,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.02927684783935547,0.00797891616821289,4.17047643661499,0.02927684783935547,0.00797891616821289,4.17047643661499,1,True,9,7,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.0902414321899414,0.0607304573059082,59.152037382125854,0.002464771270751953,0.00032639503479003906,0.0060536861419677734,2,True,10,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.035448312759399414,0.015479564666748047,4.002766847610474,0.035448312759399414,0.015479564666748047,4.002766847610474,1,True,6,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.017936229705810547,0.007482767105102539,7.069687843322754,0.017936229705810547,0.007482767105102539,7.069687843322754,1,True,8,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.05092215538024902,0.04276585578918457,50.302995443344116,0.05092215538024902,0.04276585578918457,50.302995443344116,1,True,4,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBM,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.018171072006225586,0.00741267204284668,1.341059684753418,0.018171072006225586,0.00741267204284668,1.341059684753418,1,True,2,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMXT,-0.9037924319485665,-0.8389288744663007,root_mean_squared_error,0.018918275833129883,0.010155439376831055,1.7733004093170166,0.018918275833129883,0.010155439376831055,1.7733004093170166,1,True,1,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
RandomForestMSE,-0.90730212772414,-0.8631509685127721,root_mean_squared_error,0.2120378017425537,0.06562542915344238,20.855947256088257,0.2120378017425537,0.06562542915344238,20.855947256088257,1,True,3,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
ExtraTreesMSE,-0.9114337318902028,-0.8640229909818908,root_mean_squared_error,0.2006993293762207,0.055715084075927734,17.43852186203003,0.2006993293762207,0.055715084075927734,17.43852186203003,1,True,5,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
XGBoost,-0.9342759638327627,-0.8749536470897941,root_mean_squared_error,0.02703404426574707,0.011749029159545898,5.142042398452759,0.02703404426574707,0.011749029159545898,5.142042398452759,1,True,7,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
LightGBMLarge,-0.9570056973598137,-0.9059712574820993,root_mean_squared_error,0.023826122283935547,0.008400678634643555,4.7811665534973145,0.023826122283935547,0.008400678634643555,4.7811665534973145,1,True,9,8,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
WeightedEnsemble_L2,-0.8736147291252179,-0.7976243224088978,root_mean_squared_error,0.11236858367919922,0.06295990943908691,58.89003849029541,0.0029680728912353516,0.0003228187561035156,0.008414745330810547,2,True,10,9,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetFastAI,-0.8909954439271287,-0.848875800394877,root_mean_squared_error,0.03957796096801758,0.0194852352142334,3.9721086025238037,0.03957796096801758,0.0194852352142334,3.9721086025238037,1,True,6,9,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
NeuralNetTorch,-0.8931560298608999,-0.8289385372676497,root_mean_squared_error,0.02273845672607422,0.010602951049804688,7.096141576766968,0.02273845672607422,0.010602951049804688,7.096141576766968,1,True,8,9,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
CatBoost,-0.8991998097114818,-0.8196499631389951,root_mean_squared_error,0.06741690635681152,0.04186534881591797,50.00178337097168,0.06741690635681152,0.04186534881591797,50.00178337097168,1,True,4,9,-0.8736147291252179,-0.7632026949445279,-0.626848365129942,0.6719770302916637,0.8202067952450168,-0.4392316498003317
