model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_accuracy,eval_balanced_accuracy,eval_mcc,eval_roc_auc,eval_f1,eval_precision,eval_recall
NeuralNetTorch,0.9097560975609756,0.9390243902439024,accuracy,0.018343210220336914,0.010690927505493164,2.3592593669891357,0.018343210220336914,0.010690927505493164,2.3592593669891357,1,True,10,2,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetFastAI,0.9243902439024391,0.9329268292682927,accuracy,0.03727912902832031,0.014629364013671875,2.868701457977295,0.03727912902832031,0.014629364013671875,2.868701457977295,1,True,8,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesEntr,0.9243902439024391,0.9329268292682927,accuracy,0.10399508476257324,0.05626940727233887,1.3579952716827393,0.10399508476257324,0.05626940727233887,1.3579952716827393,1,True,7,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMLarge,0.9195121951219513,0.926829268292683,accuracy,0.00888681411743164,0.005457401275634766,2.4483532905578613,0.00888681411743164,0.005457401275634766,2.4483532905578613,1,True,11,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBM,0.9195121951219513,0.9359756097560976,accuracy,0.011056184768676758,0.00831151008605957,1.435361385345459,0.011056184768676758,0.00831151008605957,1.435361385345459,1,True,2,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMXT,0.9195121951219513,0.9359756097560976,accuracy,0.011774778366088867,0.005841970443725586,1.1272656917572021,0.011774778366088867,0.005841970443725586,1.1272656917572021,1,True,1,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
XGBoost,0.9195121951219513,0.9298780487804879,accuracy,0.02267742156982422,0.00854182243347168,3.3641064167022705,0.02267742156982422,0.00854182243347168,3.3641064167022705,1,True,9,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
CatBoost,0.9195121951219513,0.9420731707317073,accuracy,0.05590176582336426,0.04100751876831055,16.198986768722534,0.05590176582336426,0.04100751876831055,16.198986768722534,1,True,5,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
WeightedEnsemble_L2,0.9195121951219513,0.9420731707317073,accuracy,0.05759763717651367,0.04155278205871582,16.241403818130493,0.001695871353149414,0.0005452632904052734,0.042417049407958984,2,True,12,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestEntr,0.9195121951219513,0.9329268292682927,accuracy,0.10354375839233398,0.056279659271240234,0.8477823734283447,0.10354375839233398,0.056279659271240234,0.8477823734283447,1,True,4,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesGini,0.9195121951219513,0.9359756097560976,accuracy,0.10627627372741699,0.056340932846069336,0.8785076141357422,0.10627627372741699,0.056340932846069336,0.8785076141357422,1,True,6,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestGini,0.9170731707317074,0.9329268292682927,accuracy,0.10548949241638184,0.05632138252258301,0.9185481071472168,0.10548949241638184,0.05632138252258301,0.9185481071472168,1,True,3,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetTorch,0.9097560975609756,0.9390243902439024,accuracy,0.019062042236328125,0.015632152557373047,2.7273874282836914,0.019062042236328125,0.015632152557373047,2.7273874282836914,1,True,10,3,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetFastAI,0.9243902439024391,0.9329268292682927,accuracy,0.04859519004821777,0.01685810089111328,3.055967092514038,0.04859519004821777,0.01685810089111328,3.055967092514038,1,True,8,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesEntr,0.9243902439024391,0.9329268292682927,accuracy,0.0894021987915039,0.054960012435913086,1.090717077255249,0.0894021987915039,0.054960012435913086,1.090717077255249,1,True,7,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMLarge,0.9195121951219513,0.926829268292683,accuracy,0.008295536041259766,0.0056345462799072266,2.4198036193847656,0.008295536041259766,0.0056345462799072266,2.4198036193847656,1,True,11,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBM,0.9195121951219513,0.9359756097560976,accuracy,0.012495994567871094,0.006102561950683594,1.725557804107666,0.012495994567871094,0.006102561950683594,1.725557804107666,1,True,2,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMXT,0.9195121951219513,0.9359756097560976,accuracy,0.014238357543945312,0.007750749588012695,1.2338800430297852,0.014238357543945312,0.007750749588012695,1.2338800430297852,1,True,1,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
XGBoost,0.9195121951219513,0.9298780487804879,accuracy,0.020468473434448242,0.008006811141967773,3.3270249366760254,0.020468473434448242,0.008006811141967773,3.3270249366760254,1,True,9,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
CatBoost,0.9195121951219513,0.9420731707317073,accuracy,0.04720020294189453,0.03830742835998535,16.250847101211548,0.04720020294189453,0.03830742835998535,16.250847101211548,1,True,5,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
WeightedEnsemble_L2,0.9195121951219513,0.9420731707317073,accuracy,0.04853534698486328,0.038847923278808594,16.29370903968811,0.00133514404296875,0.0005404949188232422,0.0428619384765625,2,True,12,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestEntr,0.9195121951219513,0.9329268292682927,accuracy,0.09199023246765137,0.06607627868652344,0.8540396690368652,0.09199023246765137,0.06607627868652344,0.8540396690368652,1,True,4,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesGini,0.9195121951219513,0.9359756097560976,accuracy,0.09350013732910156,0.06630897521972656,0.8747146129608154,0.09350013732910156,0.06630897521972656,0.8747146129608154,1,True,6,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestGini,0.9170731707317074,0.9329268292682927,accuracy,0.09431767463684082,0.05603170394897461,0.8316566944122314,0.09431767463684082,0.05603170394897461,0.8316566944122314,1,True,3,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetTorch,0.9097560975609756,0.9390243902439024,accuracy,0.020674943923950195,0.011860370635986328,2.737102746963501,0.020674943923950195,0.011860370635986328,2.737102746963501,1,True,10,4,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetFastAI,0.9243902439024391,0.9329268292682927,accuracy,0.038541316986083984,0.01760387420654297,3.3132834434509277,0.038541316986083984,0.01760387420654297,3.3132834434509277,1,True,8,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesEntr,0.9243902439024391,0.9329268292682927,accuracy,0.09996318817138672,0.055715084075927734,1.1296381950378418,0.09996318817138672,0.055715084075927734,1.1296381950378418,1,True,7,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMLarge,0.9195121951219513,0.926829268292683,accuracy,0.011301994323730469,0.0055234432220458984,2.3441379070281982,0.011301994323730469,0.0055234432220458984,2.3441379070281982,1,True,11,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMXT,0.9195121951219513,0.9359756097560976,accuracy,0.01849651336669922,0.015881061553955078,1.4371871948242188,0.01849651336669922,0.015881061553955078,1.4371871948242188,1,True,1,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
XGBoost,0.9195121951219513,0.9298780487804879,accuracy,0.02039361000061035,0.009701013565063477,3.210423469543457,0.02039361000061035,0.009701013565063477,3.210423469543457,1,True,9,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBM,0.9195121951219513,0.9359756097560976,accuracy,0.02148270606994629,0.006476640701293945,1.2182364463806152,0.02148270606994629,0.006476640701293945,1.2182364463806152,1,True,2,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
CatBoost,0.9195121951219513,0.9420731707317073,accuracy,0.06155896186828613,0.03959178924560547,16.41855025291443,0.06155896186828613,0.03959178924560547,16.41855025291443,1,True,5,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
WeightedEnsemble_L2,0.9195121951219513,0.9420731707317073,accuracy,0.06311225891113281,0.040108680725097656,16.460312366485596,0.0015532970428466797,0.0005168914794921875,0.04176211357116699,2,True,12,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestEntr,0.9195121951219513,0.9329268292682927,accuracy,0.09554600715637207,0.05582427978515625,0.8774926662445068,0.09554600715637207,0.05582427978515625,0.8774926662445068,1,True,4,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesGini,0.9195121951219513,0.9359756097560976,accuracy,0.14104056358337402,0.06626343727111816,0.8413679599761963,0.14104056358337402,0.06626343727111816,0.8413679599761963,1,True,6,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestGini,0.9170731707317074,0.9329268292682927,accuracy,0.0824887752532959,0.055437326431274414,0.9649970531463623,0.0824887752532959,0.055437326431274414,0.9649970531463623,1,True,3,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetTorch,0.9097560975609756,0.9390243902439024,accuracy,0.012066125869750977,0.00776362419128418,2.8488929271698,0.012066125869750977,0.00776362419128418,2.8488929271698,1,True,10,5,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetFastAI,0.9243902439024391,0.9329268292682927,accuracy,0.03697562217712402,0.01446533203125,3.2934510707855225,0.03697562217712402,0.01446533203125,3.2934510707855225,1,True,8,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesEntr,0.9243902439024391,0.9329268292682927,accuracy,0.10734248161315918,0.06812453269958496,1.2393629550933838,0.10734248161315918,0.06812453269958496,1.2393629550933838,1,True,7,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMLarge,0.9195121951219513,0.926829268292683,accuracy,0.01122593879699707,0.0076427459716796875,2.3469560146331787,0.01122593879699707,0.0076427459716796875,2.3469560146331787,1,True,11,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMXT,0.9195121951219513,0.9359756097560976,accuracy,0.015058279037475586,0.006016731262207031,1.2128455638885498,0.015058279037475586,0.006016731262207031,1.2128455638885498,1,True,1,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBM,0.9195121951219513,0.9359756097560976,accuracy,0.016717195510864258,0.005921602249145508,1.1861073970794678,0.016717195510864258,0.005921602249145508,1.1861073970794678,1,True,2,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
XGBoost,0.9195121951219513,0.9298780487804879,accuracy,0.02483224868774414,0.00897073745727539,3.002302408218384,0.02483224868774414,0.00897073745727539,3.002302408218384,1,True,9,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
CatBoost,0.9195121951219513,0.9420731707317073,accuracy,0.06682419776916504,0.03916358947753906,15.862608671188354,0.06682419776916504,0.03916358947753906,15.862608671188354,1,True,5,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
WeightedEnsemble_L2,0.9195121951219513,0.9420731707317073,accuracy,0.06802582740783691,0.03995037078857422,15.928440570831299,0.001201629638671875,0.0007867813110351562,0.06583189964294434,2,True,12,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestEntr,0.9195121951219513,0.9329268292682927,accuracy,0.07931876182556152,0.07249951362609863,0.9988589286804199,0.07931876182556152,0.07249951362609863,0.9988589286804199,1,True,4,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesGini,0.9195121951219513,0.9359756097560976,accuracy,0.093109130859375,0.06786727905273438,0.910041093826294,0.093109130859375,0.06786727905273438,0.910041093826294,1,True,6,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestGini,0.9170731707317074,0.9329268292682927,accuracy,0.11000823974609375,0.06613373756408691,0.928633451461792,0.11000823974609375,0.06613373756408691,0.928633451461792,1,True,3,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetTorch,0.9097560975609756,0.9390243902439024,accuracy,0.016301631927490234,0.0073053836822509766,2.677793502807617,0.016301631927490234,0.0073053836822509766,2.677793502807617,1,True,10,6,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetFastAI,0.9243902439024391,0.9329268292682927,accuracy,0.03791522979736328,0.019593477249145508,3.3087592124938965,0.03791522979736328,0.019593477249145508,3.3087592124938965,1,True,8,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesEntr,0.9243902439024391,0.9329268292682927,accuracy,0.10854005813598633,0.06691360473632812,1.2072501182556152,0.10854005813598633,0.06691360473632812,1.2072501182556152,1,True,7,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMXT,0.9195121951219513,0.9359756097560976,accuracy,0.012768030166625977,0.006169319152832031,1.2385592460632324,0.012768030166625977,0.006169319152832031,1.2385592460632324,1,True,1,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBM,0.9195121951219513,0.9359756097560976,accuracy,0.01286768913269043,0.006049156188964844,1.179628849029541,0.01286768913269043,0.006049156188964844,1.179628849029541,1,True,2,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
LightGBMLarge,0.9195121951219513,0.926829268292683,accuracy,0.015329360961914062,0.005477190017700195,2.2480599880218506,0.015329360961914062,0.005477190017700195,2.2480599880218506,1,True,11,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
XGBoost,0.9195121951219513,0.9298780487804879,accuracy,0.024257421493530273,0.009117603302001953,3.1192092895507812,0.024257421493530273,0.009117603302001953,3.1192092895507812,1,True,9,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
CatBoost,0.9195121951219513,0.9420731707317073,accuracy,0.06831049919128418,0.03858637809753418,15.775685787200928,0.06831049919128418,0.03858637809753418,15.775685787200928,1,True,5,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
WeightedEnsemble_L2,0.9195121951219513,0.9420731707317073,accuracy,0.06999683380126953,0.039124488830566406,15.816732168197632,0.0016863346099853516,0.0005381107330322266,0.0410463809967041,2,True,12,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestEntr,0.9195121951219513,0.9329268292682927,accuracy,0.09717202186584473,0.0560145378112793,0.8692047595977783,0.09717202186584473,0.0560145378112793,0.8692047595977783,1,True,4,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesGini,0.9195121951219513,0.9359756097560976,accuracy,0.09748601913452148,0.05706143379211426,0.863792896270752,0.09748601913452148,0.05706143379211426,0.863792896270752,1,True,6,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
RandomForestGini,0.9170731707317074,0.9329268292682927,accuracy,0.11544585227966309,0.06783771514892578,0.895819902420044,0.11544585227966309,0.06783771514892578,0.895819902420044,1,True,3,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetTorch,0.9097560975609756,0.9390243902439024,accuracy,0.015157461166381836,0.007576704025268555,2.7018754482269287,0.015157461166381836,0.007576704025268555,2.7018754482269287,1,True,10,7,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
NeuralNetFastAI,0.9243902439024391,0.9329268292682927,accuracy,0.035521745681762695,0.01891636848449707,3.1327717304229736,0.035521745681762695,0.01891636848449707,3.1327717304229736,1,True,8,8,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
ExtraTreesEntr,0.9243902439024391,0.9329268292682927,accuracy,0.07954525947570801,0.05605769157409668,1.0926618576049805,0.07954525947570801,0.05605769157409668,1.0926618576049805,1,True,7,8,0.9195121951219513,0.7494277985851019,0.6037359988706673,0.9401789429879318,0.9548563611491108,0.9306666666666666,0.9803370786516854
